antecedents,consequents,support,confidence
"['Vomiting', 'Nausea', 'Respiratory distress']","['Headache', 'Dyspnea']",0.011072591658787687,0.9377224199288257
"['Nausea', 'Dyspnea', 'Respiratory distress']","['Headache', 'Vomiting']",0.011072591658787687,0.8872053872053871
"['Headache', 'Nausea', 'Dyspnea']","['Vomiting', 'Respiratory distress']",0.011072591658787687,0.9377224199288257
"['Vomiting', 'Nausea', 'Dyspnea']","['Headache', 'Respiratory distress']",0.011072591658787687,0.947841726618705
"['Headache', 'Vomiting', 'Respiratory distress']","['Nausea', 'Dyspnea']",0.011072591658787687,0.9813780260707635
"['Headache', 'Dyspnea', 'Respiratory distress']","['Vomiting', 'Nausea']",0.011072591658787687,0.9149305555555555
"['Vomiting', 'Dyspnea', 'Respiratory distress']","['Headache', 'Nausea']",0.011072591658787687,0.9393939393939393
"['Headache', 'Vomiting', 'Dyspnea']","['Nausea', 'Respiratory distress']",0.011072591658787687,0.9924670433145009
"['Nausea', 'Respiratory distress']","['Headache', 'Vomiting', 'Dyspnea']",0.011072591658787687,0.8768718801996672
"['Nausea', 'Dyspnea']","['Headache', 'Vomiting', 'Respiratory distress']",0.011072591658787687,0.8872053872053871
"['Headache', 'Respiratory distress']","['Vomiting', 'Nausea', 'Dyspnea']",0.011072591658787687,0.9039451114922813
"['Vomiting', 'Respiratory distress']","['Headache', 'Nausea', 'Dyspnea']",0.011072591658787687,0.929453262786596
"['Dyspnea', 'Respiratory distress']","['Headache', 'Vomiting', 'Nausea']",0.011072591658787687,0.85
"['Headache', 'Dyspnea']","['Vomiting', 'Nausea', 'Respiratory distress']",0.011072591658787687,0.9149305555555555
"['Vomiting', 'Dyspnea']","['Headache', 'Nausea', 'Respiratory distress']",0.011072591658787687,0.9393939393939393
['Respiratory distress'],"['Headache', 'Vomiting', 'Nausea', 'Dyspnea']",0.011072591658787687,0.8405103668261563
['Dyspnea'],"['Headache', 'Vomiting', 'Nausea', 'Respiratory distress']",0.011072591658787687,0.85
"['Headache', 'Vertigo', 'Nausea', 'Dyspnea']",['Vomiting'],0.010652379451623069,0.9512195121951218
"['Vomiting', 'Vertigo', 'Nausea', 'Dyspnea']",['Headache'],0.010652379451623069,0.9638783269961977
"['Headache', 'Vomiting', 'Nausea', 'Dyspnea']",['Vertigo'],0.010652379451623069,0.9620493358633776
"['Headache', 'Vomiting', 'Vertigo', 'Dyspnea']",['Nausea'],0.010652379451623069,0.9941176470588234
"['Vertigo', 'Nausea', 'Dyspnea']","['Headache', 'Vomiting']",0.010652379451623069,0.9168173598553345
"['Headache', 'Nausea', 'Dyspnea']","['Vomiting', 'Vertigo']",0.010652379451623069,0.902135231316726
"['Vomiting', 'Nausea', 'Dyspnea']","['Headache', 'Vertigo']",0.010652379451623069,0.9118705035971223
"['Headache', 'Vertigo', 'Dyspnea']","['Vomiting', 'Nausea']",0.010652379451623069,0.9302752293577982
"['Vomiting', 'Vertigo', 'Dyspnea']","['Headache', 'Nausea']",0.010652379451623069,0.9584120982986767
"['Headache', 'Vomiting', 'Dyspnea']","['Vertigo', 'Nausea']",0.010652379451623069,0.9548022598870055
"['Nausea', 'Dyspnea']","['Headache', 'Vomiting', 'Vertigo']",0.010652379451623069,0.8535353535353535
"['Vertigo', 'Dyspnea']","['Headache', 'Vomiting', 'Nausea']",0.010652379451623069,0.8926056338028168
"['Headache', 'Dyspnea']","['Vomiting', 'Vertigo', 'Nausea']",0.010652379451623069,0.8802083333333333
"['Vomiting', 'Dyspnea']","['Headache', 'Vertigo', 'Nausea']",0.010652379451623069,0.9037433155080212
['Dyspnea'],"['Headache', 'Vomiting', 'Vertigo', 'Nausea']",0.010652379451623069,0.8177419354838709
"['Headache', 'Pruritus', 'Vertigo', 'Respiratory distress']",['Dyspnea'],0.010022061140876143,0.9937500000000001
"['Pruritus', 'Vertigo', 'Dyspnea', 'Respiratory distress']",['Headache'],0.010022061140876143,0.9695121951219513
"['Headache', 'Pruritus', 'Dyspnea', 'Respiratory distress']",['Vertigo'],0.010022061140876143,0.957831325301205
"['Headache', 'Pruritus', 'Vertigo', 'Dyspnea']",['Respiratory distress'],0.010022061140876143,1.0
"['Headache', 'Vertigo', 'Dyspnea', 'Respiratory distress']",['Pruritus'],0.010022061140876143,0.8752293577981652
"['Pruritus', 'Vertigo', 'Respiratory distress']","['Headache', 'Dyspnea']",0.010022061140876143,0.9636363636363636
"['Headache', 'Pruritus', 'Respiratory distress']","['Vertigo', 'Dyspnea']",0.010022061140876143,0.9520958083832336
"['Pruritus', 'Dyspnea', 'Respiratory distress']","['Headache', 'Vertigo']",0.010022061140876143,0.9085714285714286
"['Pruritus', 'Vertigo', 'Dyspnea']","['Headache', 'Respiratory distress']",0.010022061140876143,0.9695121951219513
"['Headache', 'Pruritus', 'Dyspnea']","['Vertigo', 'Respiratory distress']",0.010022061140876143,0.957831325301205
"['Headache', 'Vertigo', 'Respiratory distress']","['Pruritus', 'Dyspnea']",0.010022061140876143,0.8641304347826086
"['Vertigo', 'Dyspnea', 'Respiratory distress']","['Headache', 'Pruritus']",0.010022061140876143,0.8397887323943662
"['Headache', 'Dyspnea', 'Respiratory distress']","['Pruritus', 'Vertigo']",0.010022061140876143,0.828125
"['Headache', 'Vertigo', 'Dyspnea']","['Pruritus', 'Respiratory distress']",0.010022061140876143,0.8752293577981652
"['Pruritus', 'Respiratory distress']","['Headache', 'Vertigo', 'Dyspnea']",0.010022061140876143,0.9034090909090909
"['Pruritus', 'Dyspnea']","['Headache', 'Vertigo', 'Respiratory distress']",0.010022061140876143,0.9085714285714286
"['Vertigo', 'Respiratory distress']","['Headache', 'Pruritus', 'Dyspnea']",0.010022061140876143,0.8295652173913044
"['Headache', 'Respiratory distress']","['Pruritus', 'Vertigo', 'Dyspnea']",0.010022061140876143,0.8181818181818182
"['Vertigo', 'Dyspnea']","['Headache', 'Pruritus', 'Respiratory distress']",0.010022061140876143,0.8397887323943662
"['Headache', 'Dyspnea']","['Pruritus', 'Vertigo', 'Respiratory distress']",0.010022061140876143,0.828125
"['Headache', 'Vomiting', 'Vertigo', 'Respiratory distress']",['Dyspnea'],0.010715411282697762,0.9883720930232559
"['Headache', 'Vertigo', 'Dyspnea', 'Respiratory distress']",['Vomiting'],0.010715411282697762,0.9357798165137615
"['Vomiting', 'Vertigo', 'Dyspnea', 'Respiratory distress']",['Headache'],0.010715411282697762,0.9640831758034026
"['Headache', 'Vomiting', 'Dyspnea', 'Respiratory distress']",['Vertigo'],0.010715411282697762,0.9604519774011299
"['Headache', 'Vomiting', 'Vertigo', 'Dyspnea']",['Respiratory distress'],0.010715411282697762,1.0
"['Headache', 'Vertigo', 'Respiratory distress']","['Vomiting', 'Dyspnea']",0.010715411282697762,0.9239130434782608
"['Vomiting', 'Vertigo', 'Respiratory distress']","['Headache', 'Dyspnea']",0.010715411282697762,0.9532710280373832
"['Vertigo', 'Dyspnea', 'Respiratory distress']","['Headache', 'Vomiting']",0.010715411282697762,0.8978873239436619
"['Headache', 'Vomiting', 'Respiratory distress']","['Vertigo', 'Dyspnea']",0.010715411282697762,0.9497206703910615
"['Headache', 'Dyspnea', 'Respiratory distress']","['Vomiting', 'Vertigo']",0.010715411282697762,0.8854166666666666
"['Vomiting', 'Dyspnea', 'Respiratory distress']","['Headache', 'Vertigo']",0.010715411282697762,0.9090909090909091
"['Headache', 'Vertigo', 'Dyspnea']","['Vomiting', 'Respiratory distress']",0.010715411282697762,0.9357798165137615
"['Vomiting', 'Vertigo', 'Dyspnea']","['Headache', 'Respiratory distress']",0.010715411282697762,0.9640831758034026
"['Headache', 'Vomiting', 'Dyspnea']","['Vertigo', 'Respiratory distress']",0.010715411282697762,0.9604519774011299
"['Vertigo', 'Respiratory distress']","['Headache', 'Vomiting', 'Dyspnea']",0.010715411282697762,0.8869565217391304
"['Headache', 'Respiratory distress']","['Vomiting', 'Vertigo', 'Dyspnea']",0.010715411282697762,0.8747855917667239
"['Vomiting', 'Respiratory distress']","['Headache', 'Vertigo', 'Dyspnea']",0.010715411282697762,0.8994708994708994
"['Dyspnea', 'Respiratory distress']","['Headache', 'Vomiting', 'Vertigo']",0.010715411282697762,0.8225806451612904
"['Vertigo', 'Dyspnea']","['Headache', 'Vomiting', 'Respiratory distress']",0.010715411282697762,0.8978873239436619
"['Headache', 'Dyspnea']","['Vomiting', 'Vertigo', 'Respiratory distress']",0.010715411282697762,0.8854166666666666
"['Vomiting', 'Dyspnea']","['Headache', 'Vertigo', 'Respiratory distress']",0.010715411282697762,0.9090909090909091
['Respiratory distress'],"['Headache', 'Vomiting', 'Vertigo', 'Dyspnea']",0.010715411282697762,0.8133971291866029
['Dyspnea'],"['Headache', 'Vomiting', 'Vertigo', 'Respiratory distress']",0.010715411282697762,0.8225806451612904
"['Inflammatory abnormality of the skin', 'Pruritus', 'Nausea', 'Respiratory distress']",['Dyspnea'],0.010337220296249606,0.9939393939393939
"['Pruritus', 'Nausea', 'Dyspnea', 'Respiratory distress']",['Inflammatory abnormality of the skin'],0.010337220296249606,0.9609375
"['Inflammatory abnormality of the skin', 'Pruritus', 'Nausea', 'Dyspnea']",['Respiratory distress'],0.010337220296249606,1.0
"['Inflammatory abnormality of the skin', 'Nausea', 'Dyspnea', 'Respiratory distress']",['Pruritus'],0.010337220296249606,0.8817204301075269
"['Inflammatory abnormality of the skin', 'Pruritus', 'Dyspnea', 'Respiratory distress']",['Nausea'],0.010337220296249606,0.9800796812749004
"['Pruritus', 'Nausea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Dyspnea']",0.010337220296249606,0.9553398058252426
"['Pruritus', 'Nausea', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Respiratory distress']",0.010337220296249606,0.9609375
"['Inflammatory abnormality of the skin', 'Nausea', 'Respiratory distress']","['Pruritus', 'Dyspnea']",0.010337220296249606,0.8707964601769912
"['Nausea', 'Dyspnea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Pruritus']",0.010337220296249606,0.8282828282828283
"['Inflammatory abnormality of the skin', 'Nausea', 'Dyspnea']","['Pruritus', 'Respiratory distress']",0.010337220296249606,0.8817204301075269
"['Inflammatory abnormality of the skin', 'Pruritus', 'Respiratory distress']","['Nausea', 'Dyspnea']",0.010337220296249606,0.9742574257425742
"['Pruritus', 'Dyspnea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Nausea']",0.010337220296249606,0.937142857142857
"['Inflammatory abnormality of the skin', 'Pruritus', 'Dyspnea']","['Nausea', 'Respiratory distress']",0.010337220296249606,0.9800796812749004
"['Inflammatory abnormality of the skin', 'Dyspnea', 'Respiratory distress']","['Pruritus', 'Nausea']",0.010337220296249606,0.863157894736842
"['Nausea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Pruritus', 'Dyspnea']",0.010337220296249606,0.8186356073211315
"['Nausea', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Pruritus', 'Respiratory distress']",0.010337220296249606,0.8282828282828283
"['Pruritus', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Nausea', 'Dyspnea']",0.010337220296249606,0.9318181818181819
"['Pruritus', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Nausea', 'Respiratory distress']",0.010337220296249606,0.937142857142857
"['Inflammatory abnormality of the skin', 'Respiratory distress']","['Pruritus', 'Nausea', 'Dyspnea']",0.010337220296249606,0.852686308492201
"['Inflammatory abnormality of the skin', 'Dyspnea']","['Pruritus', 'Nausea', 'Respiratory distress']",0.010337220296249606,0.863157894736842
"['Inflammatory abnormality of the skin', 'Vertigo', 'Nausea', 'Respiratory distress']",['Dyspnea'],0.011009559827712996,0.9868173258003767
"['Vertigo', 'Nausea', 'Dyspnea', 'Respiratory distress']",['Inflammatory abnormality of the skin'],0.011009559827712996,0.9475587703435806
"['Inflammatory abnormality of the skin', 'Nausea', 'Dyspnea', 'Respiratory distress']",['Vertigo'],0.011009559827712996,0.939068100358423
"['Inflammatory abnormality of the skin', 'Vertigo', 'Nausea', 'Dyspnea']",['Respiratory distress'],0.011009559827712996,1.0
"['Inflammatory abnormality of the skin', 'Vertigo', 'Dyspnea', 'Respiratory distress']",['Nausea'],0.011009559827712996,0.9868173258003767
"['Vertigo', 'Nausea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Dyspnea']",0.011009559827712996,0.9357142857142857
"['Inflammatory abnormality of the skin', 'Nausea', 'Respiratory distress']","['Vertigo', 'Dyspnea']",0.011009559827712996,0.9274336283185841
"['Nausea', 'Dyspnea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Vertigo']",0.011009559827712996,0.8821548821548822
"['Vertigo', 'Nausea', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Respiratory distress']",0.011009559827712996,0.9475587703435806
"['Inflammatory abnormality of the skin', 'Nausea', 'Dyspnea']","['Vertigo', 'Respiratory distress']",0.011009559827712996,0.939068100358423
"['Inflammatory abnormality of the skin', 'Vertigo', 'Respiratory distress']","['Nausea', 'Dyspnea']",0.011009559827712996,0.9739776951672863
"['Vertigo', 'Dyspnea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Nausea']",0.011009559827712996,0.9225352112676056
"['Inflammatory abnormality of the skin', 'Dyspnea', 'Respiratory distress']","['Vertigo', 'Nausea']",0.011009559827712996,0.9192982456140351
"['Inflammatory abnormality of the skin', 'Vertigo', 'Dyspnea']","['Nausea', 'Respiratory distress']",0.011009559827712996,0.9868173258003767
"['Nausea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Vertigo', 'Dyspnea']",0.011009559827712996,0.8718801996672214
"['Nausea', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Vertigo', 'Respiratory distress']",0.011009559827712996,0.8821548821548822
"['Vertigo', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Nausea', 'Dyspnea']",0.011009559827712996,0.911304347826087
"['Inflammatory abnormality of the skin', 'Respiratory distress']","['Vertigo', 'Nausea', 'Dyspnea']",0.011009559827712996,0.9081455805892548
"['Dyspnea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Vertigo', 'Nausea']",0.011009559827712996,0.8451612903225807
"['Vertigo', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Nausea', 'Respiratory distress']",0.011009559827712996,0.9225352112676056
"['Inflammatory abnormality of the skin', 'Dyspnea']","['Vertigo', 'Nausea', 'Respiratory distress']",0.011009559827712996,0.9192982456140351
['Respiratory distress'],"['Inflammatory abnormality of the skin', 'Vertigo', 'Nausea', 'Dyspnea']",0.011009559827712996,0.8357256778309411
['Dyspnea'],"['Inflammatory abnormality of the skin', 'Vertigo', 'Nausea', 'Respiratory distress']",0.011009559827712996,0.8451612903225807
"['Inflammatory abnormality of the skin', 'Vomiting', 'Nausea', 'Respiratory distress']",['Dyspnea'],0.011093602269145918,0.9887640449438201
"['Inflammatory abnormality of the skin', 'Nausea', 'Dyspnea', 'Respiratory distress']",['Vomiting'],0.011093602269145918,0.9462365591397849
"['Vomiting', 'Nausea', 'Dyspnea', 'Respiratory distress']",['Inflammatory abnormality of the skin'],0.011093602269145918,0.9496402877697842
"['Inflammatory abnormality of the skin', 'Vomiting', 'Nausea', 'Dyspnea']",['Respiratory distress'],0.011093602269145918,1.0
"['Inflammatory abnormality of the skin', 'Vomiting', 'Dyspnea', 'Respiratory distress']",['Nausea'],0.011093602269145918,0.9943502824858756
"['Inflammatory abnormality of the skin', 'Nausea', 'Respiratory distress']","['Vomiting', 'Dyspnea']",0.011093602269145918,0.9345132743362832
"['Vomiting', 'Nausea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Dyspnea']",0.011093602269145918,0.9395017793594307
"['Nausea', 'Dyspnea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Vomiting']",0.011093602269145918,0.8888888888888888
"['Inflammatory abnormality of the skin', 'Nausea', 'Dyspnea']","['Vomiting', 'Respiratory distress']",0.011093602269145918,0.9462365591397849
"['Vomiting', 'Nausea', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Respiratory distress']",0.011093602269145918,0.9496402877697842
"['Inflammatory abnormality of the skin', 'Vomiting', 'Respiratory distress']","['Nausea', 'Dyspnea']",0.011093602269145918,0.9832402234636871
"['Inflammatory abnormality of the skin', 'Dyspnea', 'Respiratory distress']","['Vomiting', 'Nausea']",0.011093602269145918,0.9263157894736841
"['Vomiting', 'Dyspnea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Nausea']",0.011093602269145918,0.9411764705882352
"['Inflammatory abnormality of the skin', 'Vomiting', 'Dyspnea']","['Nausea', 'Respiratory distress']",0.011093602269145918,0.9943502824858756
"['Nausea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Vomiting', 'Dyspnea']",0.011093602269145918,0.8785357737104825
"['Nausea', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Vomiting', 'Respiratory distress']",0.011093602269145918,0.8888888888888888
"['Inflammatory abnormality of the skin', 'Respiratory distress']","['Vomiting', 'Nausea', 'Dyspnea']",0.011093602269145918,0.9150779896013864
"['Vomiting', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Nausea', 'Dyspnea']",0.011093602269145918,0.9312169312169312
"['Dyspnea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Vomiting', 'Nausea']",0.011093602269145918,0.8516129032258064
"['Inflammatory abnormality of the skin', 'Dyspnea']","['Vomiting', 'Nausea', 'Respiratory distress']",0.011093602269145918,0.9263157894736841
"['Vomiting', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Nausea', 'Respiratory distress']",0.011093602269145918,0.9411764705882352
['Respiratory distress'],"['Inflammatory abnormality of the skin', 'Vomiting', 'Nausea', 'Dyspnea']",0.011093602269145918,0.8421052631578948
['Dyspnea'],"['Inflammatory abnormality of the skin', 'Vomiting', 'Nausea', 'Respiratory distress']",0.011093602269145918,0.8516129032258064
"['Inflammatory abnormality of the skin', 'Vertigo', 'Nausea', 'Dyspnea']",['Vomiting'],0.010547326399831915,0.9580152671755725
"['Vomiting', 'Vertigo', 'Nausea', 'Dyspnea']",['Inflammatory abnormality of the skin'],0.010547326399831915,0.9543726235741445
"['Inflammatory abnormality of the skin', 'Vomiting', 'Nausea', 'Dyspnea']",['Vertigo'],0.010547326399831915,0.9507575757575758
"['Inflammatory abnormality of the skin', 'Vomiting', 'Vertigo', 'Dyspnea']",['Nausea'],0.010547326399831915,0.996031746031746
"['Vertigo', 'Nausea', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Vomiting']",0.010547326399831915,0.9077757685352623
"['Inflammatory abnormality of the skin', 'Nausea', 'Dyspnea']","['Vomiting', 'Vertigo']",0.010547326399831915,0.8996415770609318
"['Vomiting', 'Nausea', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Vertigo']",0.010547326399831915,0.9028776978417267
"['Inflammatory abnormality of the skin', 'Vertigo', 'Dyspnea']","['Vomiting', 'Nausea']",0.010547326399831915,0.9453860640301318
"['Vomiting', 'Vertigo', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Nausea']",0.010547326399831915,0.9489603024574669
"['Inflammatory abnormality of the skin', 'Vomiting', 'Dyspnea']","['Vertigo', 'Nausea']",0.010547326399831915,0.9453860640301318
"['Nausea', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Vomiting', 'Vertigo']",0.010547326399831915,0.8451178451178452
"['Vertigo', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Vomiting', 'Nausea']",0.010547326399831915,0.8838028169014084
"['Inflammatory abnormality of the skin', 'Dyspnea']","['Vomiting', 'Vertigo', 'Nausea']",0.010547326399831915,0.8807017543859649
"['Vomiting', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Vertigo', 'Nausea']",0.010547326399831915,0.8948306595365418
['Dyspnea'],"['Inflammatory abnormality of the skin', 'Vomiting', 'Vertigo', 'Nausea']",0.010547326399831915,0.8096774193548387
"['Vomiting', 'Inflammatory abnormality of the skin', 'Pruritus', 'Respiratory distress']",['Dyspnea'],0.010022061140876143,0.9958246346555323
"['Inflammatory abnormality of the skin', 'Pruritus', 'Dyspnea', 'Respiratory distress']",['Vomiting'],0.010022061140876143,0.950199203187251
"['Vomiting', 'Pruritus', 'Dyspnea', 'Respiratory distress']",['Inflammatory abnormality of the skin'],0.010022061140876143,0.9695121951219513
"['Vomiting', 'Inflammatory abnormality of the skin', 'Pruritus', 'Dyspnea']",['Respiratory distress'],0.010022061140876143,1.0
"['Inflammatory abnormality of the skin', 'Vomiting', 'Dyspnea', 'Respiratory distress']",['Pruritus'],0.010022061140876143,0.8983050847457628
"['Inflammatory abnormality of the skin', 'Pruritus', 'Respiratory distress']","['Vomiting', 'Dyspnea']",0.010022061140876143,0.9445544554455445
"['Vomiting', 'Pruritus', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Dyspnea']",0.010022061140876143,0.965587044534413
"['Pruritus', 'Dyspnea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Vomiting']",0.010022061140876143,0.9085714285714286
"['Inflammatory abnormality of the skin', 'Pruritus', 'Dyspnea']","['Vomiting', 'Respiratory distress']",0.010022061140876143,0.950199203187251
"['Vomiting', 'Pruritus', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Respiratory distress']",0.010022061140876143,0.9695121951219513
"['Inflammatory abnormality of the skin', 'Vomiting', 'Respiratory distress']","['Pruritus', 'Dyspnea']",0.010022061140876143,0.8882681564245811
"['Inflammatory abnormality of the skin', 'Dyspnea', 'Respiratory distress']","['Vomiting', 'Pruritus']",0.010022061140876143,0.8368421052631578
"['Vomiting', 'Dyspnea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Pruritus']",0.010022061140876143,0.8502673796791443
"['Inflammatory abnormality of the skin', 'Vomiting', 'Dyspnea']","['Pruritus', 'Respiratory distress']",0.010022061140876143,0.8983050847457628
"['Pruritus', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Vomiting', 'Dyspnea']",0.010022061140876143,0.9034090909090909
"['Pruritus', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Vomiting', 'Respiratory distress']",0.010022061140876143,0.9085714285714286
"['Inflammatory abnormality of the skin', 'Respiratory distress']","['Vomiting', 'Pruritus', 'Dyspnea']",0.010022061140876143,0.8266897746967071
"['Vomiting', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Pruritus', 'Dyspnea']",0.010022061140876143,0.8412698412698413
"['Inflammatory abnormality of the skin', 'Dyspnea']","['Vomiting', 'Pruritus', 'Respiratory distress']",0.010022061140876143,0.8368421052631578
"['Vomiting', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Pruritus', 'Respiratory distress']",0.010022061140876143,0.8502673796791443
"['Inflammatory abnormality of the skin', 'Vomiting', 'Vertigo', 'Respiratory distress']",['Dyspnea'],0.010589347620548377,0.9882352941176471
"['Inflammatory abnormality of the skin', 'Vertigo', 'Dyspnea', 'Respiratory distress']",['Vomiting'],0.010589347620548377,0.9491525423728814
"['Vomiting', 'Vertigo', 'Dyspnea', 'Respiratory distress']",['Inflammatory abnormality of the skin'],0.010589347620548377,0.9527410207939508
"['Inflammatory abnormality of the skin', 'Vomiting', 'Dyspnea', 'Respiratory distress']",['Vertigo'],0.010589347620548377,0.9491525423728814
"['Inflammatory abnormality of the skin', 'Vomiting', 'Vertigo', 'Dyspnea']",['Respiratory distress'],0.010589347620548377,1.0
"['Inflammatory abnormality of the skin', 'Vertigo', 'Respiratory distress']","['Vomiting', 'Dyspnea']",0.010589347620548377,0.9368029739776952
"['Vomiting', 'Vertigo', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Dyspnea']",0.010589347620548377,0.9420560747663552
"['Vertigo', 'Dyspnea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Vomiting']",0.010589347620548377,0.8873239436619719
"['Inflammatory abnormality of the skin', 'Vomiting', 'Respiratory distress']","['Vertigo', 'Dyspnea']",0.010589347620548377,0.9385474860335196
"['Inflammatory abnormality of the skin', 'Dyspnea', 'Respiratory distress']","['Vomiting', 'Vertigo']",0.010589347620548377,0.8842105263157894
"['Vomiting', 'Dyspnea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Vertigo']",0.010589347620548377,0.8983957219251336
"['Inflammatory abnormality of the skin', 'Vertigo', 'Dyspnea']","['Vomiting', 'Respiratory distress']",0.010589347620548377,0.9491525423728814
"['Vomiting', 'Vertigo', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Respiratory distress']",0.010589347620548377,0.9527410207939508
"['Inflammatory abnormality of the skin', 'Vomiting', 'Dyspnea']","['Vertigo', 'Respiratory distress']",0.010589347620548377,0.9491525423728814
"['Vertigo', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Vomiting', 'Dyspnea']",0.010589347620548377,0.8765217391304349
"['Inflammatory abnormality of the skin', 'Respiratory distress']","['Vomiting', 'Vertigo', 'Dyspnea']",0.010589347620548377,0.8734835355285961
"['Vomiting', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Vertigo', 'Dyspnea']",0.010589347620548377,0.888888888888889
"['Dyspnea', 'Respiratory distress']","['Inflammatory abnormality of the skin', 'Vomiting', 'Vertigo']",0.010589347620548377,0.8129032258064517
"['Vertigo', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Vomiting', 'Respiratory distress']",0.010589347620548377,0.8873239436619719
"['Inflammatory abnormality of the skin', 'Dyspnea']","['Vomiting', 'Vertigo', 'Respiratory distress']",0.010589347620548377,0.8842105263157894
"['Vomiting', 'Dyspnea']","['Inflammatory abnormality of the skin', 'Vertigo', 'Respiratory distress']",0.010589347620548377,0.8983957219251336
['Respiratory distress'],"['Inflammatory abnormality of the skin', 'Vomiting', 'Vertigo', 'Dyspnea']",0.010589347620548377,0.8038277511961723
['Dyspnea'],"['Inflammatory abnormality of the skin', 'Vomiting', 'Vertigo', 'Respiratory distress']",0.010589347620548377,0.8129032258064517
"['Pruritus', 'Vertigo', 'Nausea', 'Respiratory distress']",['Dyspnea'],0.010169135413383759,0.9938398357289527
"['Pruritus', 'Nausea', 'Dyspnea', 'Respiratory distress']",['Vertigo'],0.010169135413383759,0.9453125
"['Pruritus', 'Vertigo', 'Nausea', 'Dyspnea']",['Respiratory distress'],0.010169135413383759,1.0
"['Vertigo', 'Nausea', 'Dyspnea', 'Respiratory distress']",['Pruritus'],0.010169135413383759,0.8752260397830018
"['Pruritus', 'Vertigo', 'Dyspnea', 'Respiratory distress']",['Nausea'],0.010169135413383759,0.983739837398374
"['Pruritus', 'Nausea', 'Respiratory distress']","['Vertigo', 'Dyspnea']",0.010169135413383759,0.9398058252427184
"['Pruritus', 'Nausea', 'Dyspnea']","['Vertigo', 'Respiratory distress']",0.010169135413383759,0.9453125
"['Vertigo', 'Nausea', 'Respiratory distress']","['Pruritus', 'Dyspnea']",0.010169135413383759,0.8642857142857142
"['Nausea', 'Dyspnea', 'Respiratory distress']","['Pruritus', 'Vertigo']",0.010169135413383759,0.8148148148148148
"['Vertigo', 'Nausea', 'Dyspnea']","['Pruritus', 'Respiratory distress']",0.010169135413383759,0.8752260397830018
"['Pruritus', 'Vertigo', 'Respiratory distress']","['Nausea', 'Dyspnea']",0.010169135413383759,0.9777777777777777
"['Pruritus', 'Dyspnea', 'Respiratory distress']","['Vertigo', 'Nausea']",0.010169135413383759,0.9219047619047618
"['Pruritus', 'Vertigo', 'Dyspnea']","['Nausea', 'Respiratory distress']",0.010169135413383759,0.983739837398374
"['Vertigo', 'Dyspnea', 'Respiratory distress']","['Pruritus', 'Nausea']",0.010169135413383759,0.852112676056338
"['Nausea', 'Respiratory distress']","['Pruritus', 'Vertigo', 'Dyspnea']",0.010169135413383759,0.805324459234609
